domain_id,domain_name,domain_weight,task_id,task_title,requirement_id,knowledge_or_skill,requirement_type,canonical_paths,evidence_headings,coverage_status,current_depth,required_depth,missing_elements,priority,recommended_action,target_path,notes
3,Cloud Technology and Services,34%,3.3,Identify AWS compute services,CPP-3.3-01,EC2 instance families,knowledge,04-compute/amazon-ec2/03-reserved-instances.md; 04-compute/amazon-ec2/07-placement-groups.md; 04-compute/amazon-ec2/02-study-guide.md,💡 EC2 Reserved Instances (RI) — Standard vs Convertible; 🖥️ EC2 Placement Groups; 🖥️ Amazon EC2 Purchasing & Billing Options,partial,awareness,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,04-compute/amazon-ec2/03-reserved-instances.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.3,Identify AWS compute services,CPP-3.3-02,containers,knowledge,04-compute/aws-batch/01-overview.md; 04-compute/amazon-ec2/01-overview.md; 04-compute/aws-fargate/01-overview.md,Supports containers; Amazon EC2 — AWS Cloud Practitioner Study Note; 1. Serverless for containers,partial,awareness,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,04-compute/aws-batch/01-overview.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.3,Identify AWS compute services,CPP-3.3-03,serverless compute,knowledge,13-architecture-and-design-patterns/04-serverless-application-patterns.md; 04-compute/aws-lambda/01-overview.md,Overview; CPP Exam Focus; Request and Data Flow,complete,fundamental,fundamental,none,P1,none,13-architecture-and-design-patterns/04-serverless-application-patterns.md,Phase 6 Batch 7 adds verified CPP recognition and business-context evidence.
3,Cloud Technology and Services,34%,3.3,Identify AWS compute services,CPP-3.3-04,Auto Scaling and load balancing,knowledge,04-compute/amazon-ec2/07-placement-groups.md; 04-compute/ec2-auto-scaling/01-target-tracking-scaling.md; 04-compute/aws-elastic-beanstalk/01-overview.md,SAP Point 6: Large Distributed Workload Design; AWS Target Tracking Scaling Policy; 4. Automatically scale applications,complete,fundamental,fundamental,none,P3,no-action,04-compute/amazon-ec2/07-placement-groups.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.3,Identify AWS compute services,CPP-3.3-05,Select a compute option,skill,04-compute/aws-batch/01-overview.md; 04-compute/amazon-ec2/06-rdp-connections.md; 04-compute/amazon-ec2/07-placement-groups.md,Multiple compute options; Remote Desktop Protocol (RDP) Connection; SAP Point 11: Interaction with Instance Type Selection,complete,awareness,fundamental,none,P3,no-action,04-compute/aws-batch/01-overview.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.3,Identify AWS compute services,CPP-3.3-06,Recognize scaling and load-balancing use cases,skill,04-compute/ec2-auto-scaling/01-target-tracking-scaling.md; 04-compute/aws-elastic-beanstalk/01-overview.md; 04-compute/amazon-ec2/01-overview.md,AWS Target Tracking Scaling Policy; Main use cases; Main use cases,partial,mention-only,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,04-compute/ec2-auto-scaling/01-target-tracking-scaling.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.4,Identify AWS database services,CPP-3.4-01,relational databases,knowledge,06-databases/amazon-aurora/02-provisioned.md; 06-databases/amazon-elasticache/01-overview.md; 06-databases/amazon-aurora/01-overview.md,5. Relational database workloads; Amazon ElastiCache; Amazon Aurora,partial,awareness,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,06-databases/amazon-aurora/02-provisioned.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.4,Identify AWS database services,CPP-3.4-02,NoSQL databases,knowledge,06-databases/amazon-aurora/02-provisioned.md; 06-databases/amazon-elasticache/01-overview.md; 06-databases/amazon-aurora/01-overview.md,Aurora Provisioned; Amazon ElastiCache; Trap 1 Thinking Aurora is NoSQL,partial,awareness,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,06-databases/amazon-aurora/02-provisioned.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.4,Identify AWS database services,CPP-3.4-03,caching,knowledge,06-databases/amazon-elasticache/01-overview.md; 15-comparisons-and-decision-guides/storage/02-storage-gateway-family.md; 08-serverless-and-application-integration/amazon-api-gateway/01-overview.md,Amazon ElastiCache; AWS Storage Gateway vs AWS File Gateway; 8. Caching support,mention-only,mention-only,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,06-databases/amazon-elasticache/01-overview.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.4,Identify AWS database services,CPP-3.4-04,database migration,knowledge,12-billing-pricing-and-support/aws-support/02-support-plans.md; 04-compute/amazon-ec2/02-study-guide.md; 12-billing-pricing-and-support/aws-savings-plans/02-study-guide.md,AWS Support plans; 🖥️ Amazon EC2 Purchasing & Billing Options; 3️⃣ DATABASE SAVINGS PLANS,partial,fundamental,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,12-billing-pricing-and-support/aws-support/02-support-plans.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.4,Identify AWS database services,CPP-3.4-05,Select a database category,skill,04-compute/amazon-ec2/07-placement-groups.md; 06-databases/amazon-aurora/02-provisioned.md; 12-billing-pricing-and-support/aws-support/01-overview.md,SAP Point 11: Interaction with Instance Type Selection; 4. Teams that want control over database size; AWS Support Center,partial,fundamental,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,04-compute/amazon-ec2/07-placement-groups.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.4,Identify AWS database services,CPP-3.4-06,Recognize managed database benefits,skill,06-databases/amazon-aurora/02-provisioned.md; 06-databases/amazon-aurora/01-overview.md; 04-compute/aws-batch/01-overview.md,4. Teams that want control over database size; 2. Fully managed by AWS; Fully managed scheduling,complete,awareness,fundamental,none,P3,no-action,06-databases/amazon-aurora/02-provisioned.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.5,Identify AWS network services,CPP-3.5-01,VPC components,knowledge,07-networking-and-content-delivery/networking-guide/01-cloud-practitioner-study-guide.md; 13-architecture-and-design-patterns/transport-layer-security/01-ssl-termination.md; 12-billing-pricing-and-support/aws-billing-and-cost-management/03-data-transfer-costs.md,2. VPC to the internet; ALB Components Involved; 4. VPC peering traffic across AZs or Regions,partial,awareness,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,07-networking-and-content-delivery/networking-guide/01-cloud-practitioner-study-guide.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.5,Identify AWS network services,CPP-3.5-02,security groups and network ACLs,knowledge,07-networking-and-content-delivery/networking-guide/01-cloud-practitioner-study-guide.md; 07-networking-and-content-delivery/amazon-vpc/03-flow-logs.md; 07-networking-and-content-delivery/amazon-vpc/02-security-groups.md,AWS Networking – Complete Cloud Practitioner Study Guide; 2. Investigating security group and NACL issues; Amazon VPC Security Groups,complete,awareness,fundamental,none,P3,no-action,07-networking-and-content-delivery/networking-guide/01-cloud-practitioner-study-guide.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.5,Identify AWS network services,CPP-3.5-03,Route 53,knowledge,07-networking-and-content-delivery/networking-guide/01-cloud-practitioner-study-guide.md; 07-networking-and-content-delivery/amazon-route-53/01-overview.md; 07-networking-and-content-delivery/amazon-vpc/06-customer-gateway.md,7B. Route tables; Amazon Route 53; Customer Gateway (CGW),partial,awareness,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,07-networking-and-content-delivery/networking-guide/01-cloud-practitioner-study-guide.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.5,Identify AWS network services,CPP-3.5-04,VPN and Direct Connect,knowledge,07-networking-and-content-delivery/networking-guide/01-cloud-practitioner-study-guide.md; 07-networking-and-content-delivery/amazon-vpc/06-customer-gateway.md; 07-networking-and-content-delivery/amazon-vpc/07-virtual-private-gateway.md,1. The mental model: the six main connectivity situations; 1. Connecting an office network to a VPC; 1. Connect on-premises to AWS,complete,awareness,fundamental,none,P3,no-action,07-networking-and-content-delivery/networking-guide/01-cloud-practitioner-study-guide.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.5,Identify AWS network services,CPP-3.5-05,"Recognize public, private, and hybrid connectivity",skill,07-networking-and-content-delivery/amazon-vpc/06-customer-gateway.md; 07-networking-and-content-delivery/amazon-vpc/07-virtual-private-gateway.md; 07-networking-and-content-delivery/networking-guide/01-cloud-practitioner-study-guide.md,3. Building a hybrid cloud environment; Virtual Private Gateway (VGW); 1. The mental model: the six main connectivity situations,complete,awareness,fundamental,none,P3,no-action,07-networking-and-content-delivery/amazon-vpc/06-customer-gateway.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.5,Identify AWS network services,CPP-3.5-06,Select basic network controls,skill,07-networking-and-content-delivery/amazon-vpc/02-security-groups.md; 04-compute/amazon-ec2/07-placement-groups.md; 07-networking-and-content-delivery/networking-guide/01-cloud-practitioner-study-guide.md,Security Groups vs Network ACLs; Network Latency; AWS Networking – Complete Cloud Practitioner Study Guide,partial,awareness,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,07-networking-and-content-delivery/amazon-vpc/02-security-groups.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.6,Identify AWS storage services,CPP-3.6-01,"object, block, and file storage",knowledge,05-storage/amazon-fsx-for-lustre/01-overview.md; 05-storage/amazon-ebs/01-overview.md; 05-storage/amazon-s3/01-overview.md,3. Shared file storage for Linux workloads; Block storage; 🔐 Storage Classes (Very Important for Exam!),complete,fundamental,fundamental,none,P3,no-action,05-storage/amazon-fsx-for-lustre/01-overview.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.6,Identify AWS storage services,CPP-3.6-02,S3 storage classes,knowledge,05-storage/amazon-s3/01-overview.md; 05-storage/amazon-s3/02-storage-classes.md; 05-storage/amazon-s3/03-lifecycle-policies.md,🔐 Storage Classes (Very Important for Exam!); S3 Storage Classes; 1. Reducing storage cost,partial,fundamental,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,05-storage/amazon-s3/01-overview.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.6,Identify AWS storage services,CPP-3.6-03,EBS and instance store,knowledge,05-storage/amazon-fsx-for-lustre/01-overview.md; 05-storage/amazon-ebs/01-overview.md; 05-storage/amazon-s3/01-overview.md,Amazon EBS; Amazon EBS; Amazon EBS vs S3,complete,fundamental,fundamental,none,P3,no-action,05-storage/amazon-fsx-for-lustre/01-overview.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.6,Identify AWS storage services,CPP-3.6-04,EFS and FSx,knowledge,05-storage/amazon-fsx-for-lustre/01-overview.md; 05-storage/amazon-ebs/01-overview.md; 05-storage/amazon-fsx-for-windows-file-server/01-overview.md,Amazon FSx for Lustre; 5) EBS vs S3 vs EFS; Amazon FSx for Windows File Server,partial,fundamental,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,05-storage/amazon-fsx-for-lustre/01-overview.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.6,Identify AWS storage services,CPP-3.6-05,Storage Gateway and Backup,knowledge,05-storage/amazon-fsx-for-lustre/01-overview.md; 05-storage/amazon-s3/01-overview.md; 05-storage/aws-storage-gateway/03-volume-gateway-cached.md,3. Shared file storage for Linux workloads; 🔐 Storage Classes (Very Important for Exam!); Volume Gateway cached mode,complete,fundamental,fundamental,none,P3,no-action,05-storage/amazon-fsx-for-lustre/01-overview.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.6,Identify AWS storage services,CPP-3.6-06,Select a storage type,skill,04-compute/amazon-ec2/07-placement-groups.md; 05-storage/amazon-fsx-for-lustre/01-overview.md; 05-storage/amazon-ebs/01-overview.md,SAP Point 11: Interaction with Instance Type Selection; 3. Shared file storage for Linux workloads; Block storage,partial,fundamental,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,04-compute/amazon-ec2/07-placement-groups.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.6,Identify AWS storage services,CPP-3.6-07,Recognize lifecycle and backup options,skill,05-storage/amazon-s3/02-storage-classes.md; 05-storage/amazon-s3/01-overview.md; 05-storage/amazon-fsx-for-windows-file-server/01-overview.md,S3 Lifecycle; Amazon S3; 5. High availability options,complete,awareness,fundamental,none,P3,no-action,05-storage/amazon-s3/02-storage-classes.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.7,"Identify AI, ML, and analytics services",CPP-3.7-01,AI and ML service purposes,knowledge,14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/01-service-recognition-guide.md,Three Selection Layers; Pretrained AI Service Recognition; CPP Recognition Scenarios,complete,fundamental,fundamental,none,P3,no-action,14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/01-service-recognition-guide.md,Batch 9 evidence reviewed against current official AWS sources on 2026-07-25.
3,Cloud Technology and Services,34%,3.7,"Identify AI, ML, and analytics services",CPP-3.7-02,analytics service purposes,knowledge,15-comparisons-and-decision-guides/analytics/02-analytics-service-selection.md,Decision Table; CPP Recognition; SAA Scenarios,complete,fundamental,fundamental,none,P3,no-action,15-comparisons-and-decision-guides/analytics/02-analytics-service-selection.md,Batch 9 evidence reviewed against current official AWS sources on 2026-07-25.
3,Cloud Technology and Services,34%,3.7,"Identify AI, ML, and analytics services",CPP-3.7-03,data ingestion and visualization,knowledge,14-ai-ml-analytics-and-other-services/analytics/01-kinesis-and-data-firehose.md,Batch Processing vs Stream Processing; Decision Table; CPP Knowledge,complete,fundamental,fundamental,none,P3,no-action,14-ai-ml-analytics-and-other-services/analytics/01-kinesis-and-data-firehose.md,Batch 9 evidence reviewed against current official AWS sources on 2026-07-25.
3,Cloud Technology and Services,34%,3.7,"Identify AI, ML, and analytics services",CPP-3.7-04,Recognize common AI/ML and analytics use cases,skill,14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/01-service-recognition-guide.md,Pretrained AI Service Recognition; Common Service Confusions; CPP Recognition Scenarios,complete,fundamental,fundamental,none,P3,no-action,14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/01-service-recognition-guide.md,Batch 9 evidence reviewed against current official AWS sources on 2026-07-25.
3,Cloud Technology and Services,34%,3.8,Identify other in-scope service categories,CPP-3.8-01,application integration,knowledge,15-comparisons-and-decision-guides/application-integration/01-sqs-vs-sns-vs-eventbridge.md; 08-serverless-and-application-integration/amazon-eventbridge/01-overview.md; 08-serverless-and-application-integration/aws-step-functions/01-overview.md; 08-serverless-and-application-integration/amazon-api-gateway/01-overview.md,Service purpose; selection criteria; common use cases; pricing fundamentals,complete,fundamental,fundamental,none,P1,none,15-comparisons-and-decision-guides/application-integration/01-sqs-vs-sns-vs-eventbridge.md,Phase 6 Batch 5 evidence verified against lesson bodies and official AWS references.
3,Cloud Technology and Services,34%,3.8,Identify other in-scope service categories,CPP-3.8-02,business applications,knowledge,14-ai-ml-analytics-and-other-services/analytics/amazon-redshift/01-overview.md; 14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-textract/01-overview.md; 14-ai-ml-analytics-and-other-services/analytics/amazon-quicksight/01-overview.md,1. Business intelligence and reporting; 5. Table extraction from business documents; 1. Build business dashboards,partial,mention-only,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,14-ai-ml-analytics-and-other-services/analytics/amazon-redshift/01-overview.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.8,Identify other in-scope service categories,CPP-3.8-03,developer tools,knowledge,14-ai-ml-analytics-and-other-services/business-applications/aws-amplify/01-overview.md; 10-monitoring-management-and-deployment/aws-codepipeline/01-overview.md; 03-identity-governance-and-organizations/aws-organizations/02-service-control-policies.md,8. Developer tools for web and mobile apps; 5. Connecting multiple AWS developer tools; 7. Confusing SCP with compliance or auditing tools,partial,mention-only,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,14-ai-ml-analytics-and-other-services/business-applications/aws-amplify/01-overview.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.8,Identify other in-scope service categories,CPP-3.8-04,end-user computing,knowledge,04-compute/amazon-ec2/07-placement-groups.md; 04-compute/aws-batch/01-overview.md; 14-ai-ml-analytics-and-other-services/analytics/amazon-emr/01-overview.md,🖥️ EC2 Placement Groups; AWS Batch; Amazon EMR,partial,fundamental,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,04-compute/amazon-ec2/07-placement-groups.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.8,Identify other in-scope service categories,CPP-3.8-05,frontend and IoT services,knowledge,14-ai-ml-analytics-and-other-services/business-applications/aws-amplify/01-overview.md; 14-ai-ml-analytics-and-other-services/internet-of-things/aws-iot-greengrass/01-overview.md; 14-ai-ml-analytics-and-other-services/internet-of-things/aws-iot/01-overview.md,5. Host frontend websites; AWS IoT Greengrass; AWS IoT,partial,mention-only,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,14-ai-ml-analytics-and-other-services/business-applications/aws-amplify/01-overview.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
3,Cloud Technology and Services,34%,3.8,Identify other in-scope service categories,CPP-3.8-06,Recognize services by category and business use,skill,14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-textract/01-overview.md; 14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-comprehend/01-overview.md; 14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-translate/01-overview.md,Main use cases; Main Use Cases; Main Use Cases,partial,mention-only,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-textract/01-overview.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
4,"Billing, Pricing, and Support",12%,4.1,Compare AWS pricing models,CPP-4.1-01,"On-Demand, Reserved, Spot, and Savings Plans",knowledge,12-billing-pricing-and-support/aws-billing-and-cost-management/02-study-guide.md,Core Cost Concepts; EC2 Purchasing Decision Table; CPP Exam Focus,complete,fundamental,fundamental,none,P3,no-action,12-billing-pricing-and-support/aws-billing-and-cost-management/02-study-guide.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.1,Compare AWS pricing models,CPP-4.1-02,storage pricing drivers,knowledge,12-billing-pricing-and-support/aws-billing-and-cost-management/02-study-guide.md,Core Cost Concepts; EC2 Purchasing Decision Table; CPP Exam Focus,complete,fundamental,fundamental,none,P3,no-action,12-billing-pricing-and-support/aws-billing-and-cost-management/02-study-guide.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.1,Compare AWS pricing models,CPP-4.1-03,data transfer pricing,knowledge,12-billing-pricing-and-support/aws-billing-and-cost-management/03-data-transfer-costs.md,Conceptual Cost Directions; Availability Zone Cost and Resilience; CPP Exam Focus,complete,fundamental,fundamental,none,P3,no-action,12-billing-pricing-and-support/aws-billing-and-cost-management/03-data-transfer-costs.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.1,Compare AWS pricing models,CPP-4.1-04,Choose a purchasing model,skill,12-billing-pricing-and-support/aws-billing-and-cost-management/02-study-guide.md,Core Cost Concepts; EC2 Purchasing Decision Table; CPP Exam Focus,complete,fundamental,fundamental,none,P3,no-action,12-billing-pricing-and-support/aws-billing-and-cost-management/02-study-guide.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.1,Compare AWS pricing models,CPP-4.1-05,Identify major cost drivers,skill,12-billing-pricing-and-support/aws-billing-and-cost-management/02-study-guide.md,Core Cost Concepts; EC2 Purchasing Decision Table; CPP Exam Focus,complete,fundamental,fundamental,none,P3,no-action,12-billing-pricing-and-support/aws-billing-and-cost-management/02-study-guide.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.2,Understand billing and cost-management resources,CPP-4.2-01,Budgets,knowledge,15-comparisons-and-decision-guides/cost/01-cost-management-tool-selection.md,Decision Table; Cost Allocation; Consolidated Billing; CPP Exam Focus,complete,fundamental,fundamental,none,P3,no-action,15-comparisons-and-decision-guides/cost/01-cost-management-tool-selection.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.2,Understand billing and cost-management resources,CPP-4.2-02,Cost Explorer,knowledge,15-comparisons-and-decision-guides/cost/01-cost-management-tool-selection.md,Decision Table; Cost Allocation; Consolidated Billing; CPP Exam Focus,complete,fundamental,fundamental,none,P3,no-action,15-comparisons-and-decision-guides/cost/01-cost-management-tool-selection.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.2,Understand billing and cost-management resources,CPP-4.2-03,Cost and Usage Reports,knowledge,15-comparisons-and-decision-guides/cost/01-cost-management-tool-selection.md,Decision Table; Cost Allocation; Consolidated Billing; CPP Exam Focus,complete,fundamental,fundamental,none,P3,no-action,15-comparisons-and-decision-guides/cost/01-cost-management-tool-selection.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.2,Understand billing and cost-management resources,CPP-4.2-04,Organizations and cost allocation tags,knowledge,15-comparisons-and-decision-guides/cost/01-cost-management-tool-selection.md,Decision Table; Cost Allocation; Consolidated Billing; CPP Exam Focus,complete,fundamental,fundamental,none,P3,no-action,15-comparisons-and-decision-guides/cost/01-cost-management-tool-selection.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.2,Understand billing and cost-management resources,CPP-4.2-05,Select cost tools,skill,15-comparisons-and-decision-guides/cost/01-cost-management-tool-selection.md,Decision Table; Cost Allocation; Consolidated Billing; CPP Exam Focus,complete,fundamental,fundamental,none,P3,no-action,15-comparisons-and-decision-guides/cost/01-cost-management-tool-selection.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.2,Understand billing and cost-management resources,CPP-4.2-06,Recognize consolidated billing and tagging,skill,15-comparisons-and-decision-guides/cost/01-cost-management-tool-selection.md,Decision Table; Cost Allocation; Consolidated Billing; CPP Exam Focus,complete,fundamental,fundamental,none,P3,no-action,15-comparisons-and-decision-guides/cost/01-cost-management-tool-selection.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.3,Identify AWS support resources,CPP-4.3-01,AWS Support plans,knowledge,12-billing-pricing-and-support/aws-support/02-support-plans.md,Current Commercial Plan Lineup; AWS Trusted Advisor; AWS Health; Selection Scenarios,complete,fundamental,fundamental,none,P3,no-action,12-billing-pricing-and-support/aws-support/02-support-plans.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.3,Identify AWS support resources,CPP-4.3-02,AWS re:Post and documentation,knowledge,12-billing-pricing-and-support/aws-support/02-support-plans.md; 12-billing-pricing-and-support/aws-savings-plans/02-study-guide.md; 12-billing-pricing-and-support/aws-repost/01-overview.md,AWS rePost (formerly AWS Forums); ☁️ AWS Savings Plans — Complete Study Guide; AWS rePost,partial,fundamental,fundamental,Full beginner explanation and exam-context reasoning,P2,expand-existing-lesson,12-billing-pricing-and-support/aws-support/02-support-plans.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
4,"Billing, Pricing, and Support",12%,4.3,Identify AWS support resources,CPP-4.3-03,Trusted Advisor and AWS Health,knowledge,12-billing-pricing-and-support/aws-support/02-support-plans.md,Current Commercial Plan Lineup; AWS Trusted Advisor; AWS Health; Selection Scenarios,complete,fundamental,fundamental,none,P3,no-action,12-billing-pricing-and-support/aws-support/02-support-plans.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.3,Identify AWS support resources,CPP-4.3-04,"Partners, Marketplace, and Professional Services",knowledge,12-billing-pricing-and-support/aws-support/02-support-plans.md; 12-billing-pricing-and-support/customer-enablement/aws-partner-network/01-overview.md; 12-billing-pricing-and-support/customer-enablement/aws-managed-services/01-overview.md,AWS Support vs. AWS Professional Services; Related AWS services and differences; AWS Managed Services (AMS),complete,fundamental,fundamental,none,P3,no-action,12-billing-pricing-and-support/aws-support/02-support-plans.md,"Evidence chosen from lesson bodies, not names or badges; verify during implementation."
4,"Billing, Pricing, and Support",12%,4.3,Identify AWS support resources,CPP-4.3-05,Select a support resource,skill,12-billing-pricing-and-support/aws-support/02-support-plans.md,Current Commercial Plan Lineup; AWS Trusted Advisor; AWS Health; Selection Scenarios,complete,fundamental,fundamental,none,P3,no-action,12-billing-pricing-and-support/aws-support/02-support-plans.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
4,"Billing, Pricing, and Support",12%,4.3,Identify AWS support resources,CPP-4.3-06,Recognize support-plan differences,skill,12-billing-pricing-and-support/aws-support/02-support-plans.md,Current Commercial Plan Lineup; AWS Trusted Advisor; AWS Health; Selection Scenarios,complete,fundamental,fundamental,none,P3,no-action,12-billing-pricing-and-support/aws-support/02-support-plans.md,Batch 8 evidence reviewed against current official AWS sources on 2026-07-25.
